"Player_Name","player_team","Games","PositionType","kicks","handballs","disposals","disposal_efficiency_percentage","goals","behinds","hitouts","tackles","rebounds","inside_fifties","clearances","clangers","free_kicks_for","free_kicks_against","contested_possessions","uncontested_possessions","brownlow_votes","contested_marks","marks_inside_fifty","one_percenters","bounces","goal_assists","time_on_ground_percentage","centre_clearances","stoppage_clearances","score_involvements","metres_gained","turnovers","intercepts","tackles_inside_fifty","contest_def_losses","contest_def_one_on_ones","contest_off_one_on_ones","contest_off_wins","def_half_pressure_acts","effective_kicks","f50_ground_ball_gets","ground_ball_gets","hitouts_to_advantage","intercept_marks","pressure_acts","ruck_contests","score_launches","spoils"
"Lukas Webb","Western Bulldogs",9,"Interchange",5.78,5.33,11.11,72.89,0.67,0.44,0,3.67,0.56,2.22,1.44,1.67,1,0.89,4.44,6.78,0,0.11,0.33,1.44,0,0.56,74.78,0.67,0.89,3.56,158.56,1.22,0.78,0.67,0.11,0.11,0.89,0.33,6.89,3.67,0.56,3.33,0,0.22,15.56,0,0.22,0.78
"Aaron Black","Geelong",7,"Interchange",8.29,6.43,14.71,71.14,0.71,0.29,0,2.86,1.57,2.14,0.29,1.86,0.29,0.43,4.14,10.57,0,0.43,0.29,1.57,0.71,0.14,77.43,0,0.29,3.43,221.43,3,2.29,0.86,0,0.29,1.29,0.43,4.57,5.14,0.57,3.43,0,0.29,11,0,0.29,1.43
"Danyle Pearce","Fremantle",10,"Forward",10,6.6,16.6,66.1,0.4,0,0,3.4,1.4,3.5,1.4,2.3,0.5,0.4,6.1,9.9,0,0,0.1,0.9,0.2,0.2,79.9,0.5,1,3.5,281.1,4.6,3,0.6,0.3,0.3,0.1,0,8.9,5.2,0.4,5.2,0,0.3,17.4,0,0.7,0.4
"Tim Mohr","Greater Western Sydney",3,"Defender",7.33,2,9.33,85.67,0,0,0,1.67,1.67,1,0,0.67,0.33,0.33,3.33,5.67,0,0.67,0,4,0,0,86.33,0,0,2,185.67,1.33,5,0,0.67,2.33,0,0,6.33,6.33,0,2.33,0,1.33,7,0,1.33,4
"Dylan Buckley","Greater Western Sydney",3,"Defender",4.67,3,7.67,65.67,0.67,0,0,1.67,0.67,0.67,0,2.33,0.67,1.33,4,3.67,0,0.33,0.33,1,0,0,63,0,0,2,124.67,2.33,1.33,0.67,0.67,1,0.67,0.33,4,2.33,1.67,3,0,0,9.67,0,0,1
"Stewart Crameri","Geelong",6,"Forward",6.5,5.17,11.67,68.5,1,0.67,0,3.33,0.67,2,0.33,2.17,0.67,1.67,5,7.33,0,0.17,0.67,1.33,0,0.5,82.17,0,0.33,4,166.83,2.83,1.5,1,0,0,2.33,0.83,5.33,4,1.83,4,0,0,16.67,0,0.67,0.83
"Matt Rosa","Gold Coast",24,"Midfield",9.33,11.38,20.71,75.75,0.08,0.21,0,2.62,1.33,2.71,1.83,2.12,0.67,0.75,6.71,14.25,0,0.04,0.17,1.67,0.25,0.46,81.33,0.17,1.62,3.96,227.21,3.04,2.79,0.29,0.25,0.54,0.21,0.08,7.38,6.33,0.54,5,0,0.29,13.04,0.33,0.75,0.96
"Jarryd Blair","Collingwood",14,"Interchange",4.71,8.14,12.86,70.79,0.79,0.5,0,4.07,0.5,1.29,1.07,2.43,1,1.14,6.71,7,0,0.07,0.71,0.86,0.14,0.36,77.64,0.43,0.64,4.36,104.36,2.5,1.79,1.21,0,0.07,1,0.36,6.29,3.14,2.07,4.93,0,0.07,18.29,0,0.79,0.29
"Dom Barry","Port Adelaide",5,"Interchange",6.6,8.2,14.8,72.2,0,0.6,0,2,0.6,3.6,1.2,1.6,0.4,0.4,4.4,10,0,0,0.4,0.4,0.2,0.2,75.2,0.6,0.6,5.2,213.4,1.6,2,0.4,0.4,0.4,0,0,8,4.2,0.4,4,0,0,15.2,0,1.4,0.2
"Nick Shipley","Greater Western Sydney",2,"Interchange",2,2,4,85.5,0,0.5,0,2,0,0.5,0,0.5,0,0,1,3,0,0,0,1.5,0,0.5,75,0,0,1.5,62.5,0.5,0.5,0,0,0,0,0,4.5,1,0.5,1,0,0,11.5,0,0,0
"Jackson Merrett","Essendon",2,"Forward",6,5.5,11.5,83.5,0,0,0,2,0.5,1.5,0,1.5,1,1,5,6,0,0,0.5,0.5,0,1,83.5,0,0,3.5,93.5,2,1.5,0.5,0,0,1,0.5,3.5,4.5,1,3.5,0,0,18,0,0.5,0.5
"Tomas Bugg","Melbourne",13,"Interchange",7.54,6.85,14.38,64.23,0.85,1.46,0,3.38,0.46,1.92,1.08,2.62,1.38,0.85,6.31,8.62,0,0.46,1.23,1.92,0.08,0.62,78.23,0.08,1,5.46,168.62,2.46,1.77,1.08,0.15,0.31,1.31,0.15,4.77,3.77,1.31,4.08,0,0.08,15.77,0,0.69,0.69
"Cyril Rioli","Hawthorn",11,"Forward",7.18,4.27,11.45,66.36,0.64,0.82,0.18,2.91,0,3,0.91,1.82,0.55,0.64,5.09,6.55,0,0.09,0.64,1.73,0.18,0.73,71.91,0.18,0.73,4.73,189.18,2.36,1.82,0.82,0,0,0.73,0.18,4.45,4.27,1.45,3.55,0.09,0.18,14.91,0.27,1,0.91
"Jack Redpath","Western Bulldogs",11,"Forward",8.73,2.09,10.82,65.18,1.45,1.18,0.55,1,0.36,2.18,0.18,2.55,0.36,0.91,2.55,8.09,0,0.82,2.55,1.18,0,0.45,82.09,0.09,0.09,5.18,155.73,2.73,0.73,0.45,0,0.09,3.55,0.82,1,5.18,0.36,1.36,0.18,0.45,5.55,4.09,0.27,1
"Rohan Bewick","Brisbane Lions",11,"Midfield",9.18,6.45,15.64,66.27,0.64,0.73,0,2.18,1.64,1.27,0.82,2.45,0.64,0.82,5.09,10.73,0,0.18,0.64,1.09,0.18,0.45,79.64,0,0.82,3.82,251.27,3.64,2.73,0.55,0.18,0.55,0.73,0,5,5.73,0.36,4,0,0.45,10.55,0,0.73,1
"Nakia Cockatoo","Geelong",13,"Forward",6.69,3.15,9.85,62.08,0.85,1,0,3.54,0.54,2,1.23,1.92,0.46,0.77,4.15,5.77,0,0.31,0.77,1.31,0.38,0.38,60.46,0.31,0.92,4.23,167.54,1.54,1.08,1.54,0,0.08,0.85,0.23,3.15,3.46,0.85,2.85,0,0.15,11,0,0.69,0.69
"Koby Stevens","St Kilda",17,"Midfield",7.24,14.41,21.65,80.47,0.35,0.35,0,5.29,1,2.24,2.88,3.12,0.94,1.41,7.41,14.76,0,0.18,0.53,0.76,0.12,0.35,70.88,1.41,1.47,5.12,157.88,3.12,1.82,0.71,0,0.29,0.18,0.06,7.35,5.24,0.65,4.88,0,0.24,17.12,0.06,1.24,0.29
"Corey Maynard","Melbourne",2,"Interchange",5,11.5,16.5,79,0.5,0,0,7,0,4,4,3.5,2.5,0.5,7.5,9,0,0,0,0.5,0,0,70,2,2,4,152,3,1,1,0,0,0,0,11,3,0,5,0,0,25.5,0,1,0
"Tom Bell","Brisbane Lions",7,"Interchange",7.57,7.14,14.71,64.71,0.71,0.57,0,2.71,0.86,2.57,1.29,4.29,0.57,1.71,7.43,7,0,0.14,0.29,0.57,0,0.29,78.57,1,0.43,4,226.14,3.86,1.86,1.57,0,0.14,1,0.14,5.43,4,1.14,6,0,0,15.57,0,0.57,0
"Steve Johnson","Greater Western Sydney",18,"Forward",8.83,6.39,15.22,63.94,1.17,0.89,0,2.78,0.33,2.83,1,3.39,1,1.39,5.39,10.22,0,0.17,1.17,0.89,0.11,0.67,78.33,0.11,0.83,6.28,200.72,2.78,1.33,1.17,0.06,0.06,1.61,0.11,2.67,4.78,1.22,3.33,0,0.11,10.67,0.67,1,0.28
"Andrew Mackie","Geelong",23,"Defender",13.7,7.52,21.22,73.17,0.13,0.09,0,2,3.26,2.65,0.52,3.13,0.96,0.74,5.26,16.22,0,0.09,0.09,2.3,0.26,0.39,88.87,0,0.52,4.13,364.3,4.52,4.91,0.04,0.57,1.52,0.09,0.04,6.78,9.48,0.09,4.17,0,0.52,9,0,1,1.91
"Tom Lonergan","Geelong",23,"Defender",6.65,7.39,14.04,80.26,0,0.04,0,1.96,1.65,0.65,0.13,1.7,0.65,0.65,4.74,9.17,0,0.7,0.09,4.17,0.13,0,88.87,0,0.17,2.35,147.52,1.91,5.91,0,0.43,2.35,0.17,0.04,5,5,0.04,3.43,0,1.96,6.43,0,1.22,3.78
"Matt Priddis","West Coast",21,"Midfield",8.48,16.24,24.71,69.05,0.29,0.29,0,7.76,0.95,3.33,5.57,3.1,1,1.1,12.76,12.52,0.14,0.1,0.33,0.9,0,0.43,80.43,2.19,3.24,4.71,245.71,4.43,1.67,0.9,0,0,0.14,0.05,11.33,4.24,1.05,8.9,0,0.05,24.1,0,1.19,0.33
"Eric Mackenzie","West Coast",13,"Defender",6,6.08,12.08,84.23,0,0,0,1.62,2.77,0.85,0.08,1.54,0.62,0.85,3.38,8.62,0,0.54,0,6.38,0,0,94.08,0,0.08,1.31,138.85,1.23,5.08,0.15,1,3.54,0.23,0.15,5.92,4.92,0,2.15,0,1.69,7,0,0.69,5.77
"Sharrod Wellingham","West Coast",13,"Defender",10.31,7,17.31,72.69,0,0.23,0,1.92,3.08,1.54,0.62,3.23,0.31,1.08,4.85,11.69,0,0.23,0.15,1.69,0.38,0.38,79.23,0.23,0.38,3.15,297.38,3.23,5.08,0,0.08,0.92,0.23,0,6.46,6.92,0.15,4.08,0,1,10.08,0,1,1.54
"Drew Petrie","West Coast",16,"Forward",8.25,3.81,12.06,67.56,1,0.19,12.19,3.31,0.81,1.75,1.75,2.44,1.5,1.38,7,6,0,1.31,1,4.06,0,0.25,81.94,0.69,1.06,3.75,196.12,2.62,1.94,0.81,0.19,0.62,1.75,0.56,5.31,5.06,0.38,3.31,3.88,0.62,12.94,34.88,1.06,3.38
"Sam Mitchell","West Coast",22,"Midfield",13.14,13.77,26.91,72.59,0.18,0.18,0,3.05,2.32,2.95,4.68,2.82,1.09,0.86,9.95,17.64,0.32,0.23,0.18,1.64,0.64,0.73,84.32,1.5,3.09,6.05,329.18,4.09,3.18,0.23,0.09,0.55,0.14,0.05,8.5,8.18,0.77,6.55,0,0.5,16.45,0,1.59,0.5
"Luke Partington","West Coast",6,"Interchange",5.83,6,11.83,65.83,0.5,0.83,0,1.33,0.33,2.17,1.67,1.67,0.17,0.5,5.33,7.17,0,0.33,0,0.5,0,0.17,64.33,0.33,1.33,3.17,144.33,2.33,1.17,0.5,0,0,0.33,0.17,6.17,2.67,1.17,4.67,0,0,15.17,0,1,0
"James Kelly","Essendon",20,"Defender",10.45,9.8,20.25,80.75,0,0,0,3.7,2.75,1.7,0.65,2.8,0.4,0.9,5.55,14.4,0.2,0.3,0,1.85,0.05,0.4,82.75,0.05,0.6,3.9,223.65,3.15,5.05,0.1,0.25,0.75,0,0,9.35,7.85,0.1,4.6,0,0.95,12.75,0,0.95,1.3
"Jobe Watson","Essendon",20,"Midfield",9.7,13.8,23.5,70.45,0.1,0.35,0,4.25,0.75,2.15,4.7,3,1.15,0.8,10.15,13.65,0,0,0.4,1.25,0.1,0.6,74.6,2.6,2.15,6.15,176.7,3.6,2.2,0.6,0.05,0.05,0.3,0,9.95,5.55,0.7,7,0,0.25,19.1,0.2,1.65,0.2
"Nick Riewoldt","St Kilda",17,"Forward",10.94,5.88,16.82,76,1.71,0.71,0.06,2.24,0.47,2.29,0.82,1.71,1.18,0.35,5.29,11.82,0.24,1.24,2.18,1.59,0.06,0.53,89.76,0,0.82,6.47,203.35,2.82,1.18,1.24,0.12,0.24,2.76,0.82,2.53,7.53,1.12,2.65,0,0.29,10.53,0.12,0.41,0.94
"Jonathon Griffin","Fremantle",7,"Ruck",5.71,3.57,9.29,79.57,0.57,0.29,26.57,4.29,0.57,1.43,1.57,2.29,1.43,1.29,4.29,5.14,0,0.57,0.57,3.57,0,0,84.14,0.14,1.43,4.43,157,1.57,1.14,0.29,0.29,1.14,1.43,0.14,8,4,0.43,2,6.43,0.43,16.29,60.29,2.29,3
"Nick Suban","Fremantle",12,"Forward",7.5,6.58,14.08,72.83,0.33,0,0,5.42,1.25,1.75,1.83,3.08,0.83,1.67,5.83,8.42,0,0,0.33,0.92,0.17,0.58,80.5,0.67,1.08,3,213.08,2.92,2.5,0.5,0.17,0.42,0.75,0.17,9.67,4.75,0.42,4.67,0,0.25,17.92,0,0.58,0.33
"Heath Hocking","Essendon",2,"Forward",6.5,3,9.5,53.5,1,0,0,2,0.5,1.5,1.5,2,0.5,0.5,5.5,4.5,0,0,0.5,1.5,0,1,70,0.5,1,3,87.5,2,1,0,0,0,0.5,0,5.5,3,1.5,4,0,0.5,14.5,0,0.5,1
"Mitch Hallahan","Gold Coast",3,"Interchange",10.67,11,21.67,62.33,0.33,0.33,0,3.67,2,1.67,4.67,2.33,1,0.67,9.67,12.67,0,0,0.33,0.67,0,0.33,72,1.67,3,3.33,217.67,4,1.67,0.33,0.33,0.33,0.67,0,9.67,5.67,1.33,6.33,0,0,18,0.33,0.67,0
"Kurt Tippett","Sydney",9,"Forward",5.56,3.67,9.22,72.89,0.78,0.44,13.11,2.89,0.33,1.56,0.89,1.44,1.22,0.67,6.33,3.56,0,1.22,1.22,1.67,0,0.33,64.11,0.56,0.33,3.67,140.89,2,1.33,0.78,0,0.22,2.22,0.67,2.11,3.22,0.44,3.44,3.22,0.33,7.78,25.33,1,1.22
"Billie Smedts","Carlton",9,"Interchange",4.89,5.22,10.11,77,0.11,0.33,0,3.56,0.22,1.11,0.78,1.56,0.78,0.67,3,7.33,0,0.11,0.11,1.44,0.11,0.22,66.89,0.22,0.56,2.11,116.67,2.33,1.67,0,0,0.33,0.33,0.11,4.67,3.44,0.22,1.78,0,0.11,10.44,0,0.56,1
"Dennis Armfield","Carlton",5,"Forward",7.4,3.6,11,69.2,0.4,0.2,0,2.2,1.2,2,0.6,2.6,0.2,0.6,2.4,8.6,0,0,0.2,1.6,0.4,0,75.2,0.4,0.2,2.4,160.2,2.8,2,0.2,0.4,1,0,0,6.4,4.4,0.4,2.2,0,0.2,10.6,0,0.4,1.4
"Blaine Boekhorst","Carlton",7,"Midfield",11,5.57,16.57,74.57,1,0.14,0,3,2.14,2.29,0.86,2.71,0.43,0.71,4.29,12.71,0,0,0.29,1.14,0.29,0.29,73,0.14,0.71,3.86,307.43,2.86,3.29,0.57,0.14,0.14,0.43,0,5.57,7.29,0.43,3.71,0,0.29,11.57,0,1,1
"Claye Beams","Brisbane Lions",9,"Interchange",7.78,6.22,14,71.67,0.44,0.22,0,1.56,1.56,2,1.11,1.44,0.44,0.44,3.89,9.44,0,0.56,0.67,0.56,0.33,0.56,64.56,0.56,0.56,4.11,161.33,2,2.78,0.22,0.22,0.67,0.33,0,3.67,5.33,0.33,2.56,0,0.89,8.56,0,0.78,0.33
"Declan Mountford","North Melbourne",12,"Interchange",6.5,8.25,14.75,73.58,0.25,0.17,0,3.83,1,2,0.92,2.17,0.83,0.33,4.92,10.58,0,0.17,0.42,2.17,0.75,0.25,77.08,0.33,0.58,3.58,222,2.42,3.42,0.25,0.42,0.75,0,0,9.58,3.42,0.17,3.83,0,0.5,16.58,0,0.92,1.25
"Lachlan Hansen","North Melbourne",13,"Defender",7.77,5.77,13.54,85.77,0.38,0.15,0,1.69,1.62,1.23,0.08,1.69,0.54,1.08,3.54,9.69,0,1,0.46,3.92,0.08,0.08,89.77,0,0.08,1.92,169.38,1.92,3.92,0.15,0.46,2.69,0.62,0.23,4.38,6.23,0.31,2.08,0,1.69,6.08,0.08,0.38,3.77
"Michael Close","Brisbane Lions",10,"Forward",6.4,2.5,8.9,70.5,0.8,0.3,1.7,2.7,0.1,1.9,0.3,2.5,1.7,1.4,4.4,4.4,0,0.9,1,2,0.1,0.5,77.7,0.1,0.2,3.6,141.5,3.3,0.9,0.9,0,0,3.9,0.7,3.5,3.9,0.5,1.6,0.3,0.2,10.1,7,0.4,1.3
"Andrew Swallow","North Melbourne",16,"Interchange",8.38,11.19,19.56,71.69,0.25,0.19,0,6.62,1.31,2.62,5,2.88,1.56,0.94,10.19,9.81,0,0.25,0.44,1.06,0.06,0.44,70.94,2.38,2.62,4.94,229.19,3.25,2.06,0.75,0,0.19,0.25,0.06,10.19,5.25,0.62,6.31,0,0.06,24,0,1,0.44
"Kayle Kirby","Collingwood",1,"Forward",3,1,4,50,0,1,0,5,0,0,0,1,0,1,2,2,0,0,2,1,0,0,69,0,0,3,45,1,1,3,0,0,3,0,3,1,1,2,0,0,16,0,0,1
"Matthew Boyd","Western Bulldogs",10,"Interchange",13.3,9.7,23,74.7,0.3,0.2,0,1.6,3.5,1.6,0.7,2.2,0.9,0.5,4.7,17.5,0,0.4,0.2,2.5,0.2,0.3,83.3,0.2,0.5,5.2,387.5,4.2,5.2,0.1,0.3,1.2,0.3,0.1,5.3,8.9,0.2,2.9,0,1.2,9.3,0,1.8,1.7
"Robert Murphy","Western Bulldogs",17,"Defender",12.24,7.53,19.76,77,0.59,0.41,0,2.12,1.47,4.06,0.71,2.18,0.59,0.71,4.41,15.24,0,0.24,0.53,0.94,0.82,0.71,81.53,0.12,0.53,5.29,378.53,4.18,2.59,0.29,0.24,0.53,0.76,0.47,4.18,9.12,0.35,3.53,0,0.41,8.71,0,0.94,0.65
"Liam Picken","Western Bulldogs",22,"Forward",8.95,9.68,18.64,67.27,1.09,0.64,0,3.05,0.82,2.68,0.95,2.36,0.77,0.55,7.05,11.41,0.14,0.82,1.09,0.95,0.23,0.45,82.14,0.18,0.77,6.23,233.95,3.36,2.32,0.73,0.09,0.23,2.05,0.64,5.05,5.27,1.64,5.32,0,0.32,13.45,0,0.82,0.68
"Dan Nielson","North Melbourne",7,"Defender",4.71,4,8.71,65.14,0,0,0,1.14,1.43,0.57,0.14,2.86,0.86,1.29,4.29,4.57,0,0.86,0,3.43,0,0,77,0,0.14,0.57,85.29,1.86,4.71,0,1,3.14,0,0,5.29,3.14,0,2.43,0,1.29,7.29,0,0.29,3
"Craig Bird","Essendon",2,"Forward",9.5,11,20.5,81.5,0,0,0,4,0,4.5,3,2.5,0.5,0,6,15.5,0,0,0,1.5,0,0,72.5,1,2,4,215.5,5.5,1.5,0.5,0,0,0.5,0.5,8,6,1,4,0,0,21.5,0,1.5,0.5
"Josh Hill","West Coast",12,"Interchange",6.58,4.92,11.5,69.25,1.33,0.67,0,2.58,0.42,2.58,0.83,1.42,0.75,0.25,4.08,7.42,0,0.17,0.58,0.92,0.75,0.58,78.67,0.17,0.58,5.58,192.75,2.33,1.17,0.75,0,0.17,0.92,0.25,4.83,4.08,1.08,2.92,0,0.17,16.25,0,0.83,0.42
"Travis Cloke","Western Bulldogs",10,"Forward",8.2,3.9,12.1,66.3,1.1,0.9,3.1,2.2,0.1,3.2,0.6,1.4,1.1,0.5,5.7,7,0,0.9,0.9,1,0,1,78.6,0.2,0.4,5.2,236.1,2,1.2,1,0,0,2.7,1,1.7,4.8,1.1,3.4,0.8,0.3,9.6,11.5,0.8,0.8
"Ben Howlett","Essendon",7,"Midfield",5.71,7.86,13.57,69.71,0.14,0.29,0,4.29,0.29,2.71,1.14,2,0.43,1.14,5.86,8,0,0.29,0,1.14,0.14,0.43,76.71,0.71,0.43,5.14,116.71,2,2,1.14,0,0,0.57,0.29,6.14,3.57,1.43,4.43,0,0.14,17,0,0.86,0.29
